Id;ParentId;case_id;parent_case_id;Id_parent;Symptom__c;Incident_Reason__c;symptom_name;incident_reason_name;macro_symptom
500Qv00000UdrjIIAR;;500Qv00000UdrjIIAR;;;;;;;outro
500Qv00000Uds92IAB;;500Qv00000Uds92IAB;;;;;;;outro
500Qv00000UdsqVIAR;;500Qv00000UdsqVIAR;;;;;;;outro
500Qv00000Udt0MIAR;;500Qv00000Udt0MIAR;;;;;;;outro
500Qv00000UdvmjIAB;;500Qv00000UdvmjIAB;;;;;;;outro
500Qv00000Udvq3IAB;;500Qv00000Udvq3IAB;;;;;;;outro
500Qv00000Udx73IAB;;500Qv00000Udx73IAB;;;;;;;outro
500Qv00000UdxALIAZ;;500Qv00000UdxALIAZ;;;;;;;outro
500Qv00000UdxweIAB;;500Qv00000UdxweIAB;;;;;;;outro
500Qv00000UdyfxIAB;;500Qv00000UdyfxIAB;;;;;;;outro
500Qv00000Ue1FbIAJ;;500Qv00000Ue1FbIAJ;;;;;;;outro
500Qv00000Ue258IAB;;500Qv00000Ue258IAB;;;;;;;outro
500Qv00000Ue5ULIAZ;;500Qv00000Ue5ULIAZ;;;;;;;outro
500Qv00000Ue6F9IAJ;;500Qv00000Ue6F9IAJ;;;;;;;outro
500Qv00000UeIGHIA3;;500Qv00000UeIGHIA3;;;;;;;outro
500Qv00000UeIHtIAN;;500Qv00000UeIHtIAN;;;;;;;outro
500Qv00000UeNW5IAN;;500Qv00000UeNW5IAN;;;;;;;outro
500Qv00000UePb7IAF;;500Qv00000UePb7IAF;;;;;;;outro
500Qv00000UeSPPIA3;;500Qv00000UeSPPIA3;;;;;;;outro
500Qv00000UeV2HIAV;;500Qv00000UeV2HIAV;;;;;;;outro
500Qv00000UeVTdIAN;;500Qv00000UeVTdIAN;;;;;;;outro
500Qv00000UeW3DIAV;;500Qv00000UeW3DIAV;;;;;;;outro
500Qv00000UeWJGIA3;;500Qv00000UeWJGIA3;;;;;;;outro
500Qv00000UeX43IAF;;500Qv00000UeX43IAF;;;;;;;outro
500Qv00000UeaebIAB;;500Qv00000UeaebIAB;;;;;;;outro
500Qv00000UebXUIAZ;;500Qv00000UebXUIAZ;;;;;;;outro
500Qv00000UefuFIAR;;500Qv00000UefuFIAR;;;;;;;outro
500Qv00000UehrQIAR;;500Qv00000UehrQIAR;;;;;;;outro
500Qv00000Uei7SIAR;;500Qv00000Uei7SIAR;;;;;;;outro
500Qv00000UejGTIAZ;;500Qv00000UejGTIAZ;;;;;;;outro
500Qv00000Uek2uIAB;;500Qv00000Uek2uIAB;;;;;;;outro
500Qv00000UeovrIAB;;500Qv00000UeovrIAB;;;;;;;outro
500Qv00000UeqMrIAJ;;500Qv00000UeqMrIAJ;;;;;;;outro
500Qv00000UeqmIIAR;;500Qv00000UeqmIIAR;;;;;;;outro
500Qv00000UesJpIAJ;;500Qv00000UesJpIAJ;;;;;;;outro
500Qv00000UevHfIAJ;;500Qv00000UevHfIAJ;;;;;;;outro
500Qv00000UevXmIAJ;;500Qv00000UevXmIAJ;;;;;;;outro
500Qv00000Uey7VIAR;;500Qv00000Uey7VIAR;;;;;;;outro
500Qv00000Uez58IAB;;500Qv00000Uez58IAB;;;;;;;outro
500Qv00000UezGVIAZ;;500Qv00000UezGVIAZ;;;;;;;outro
500Qv00000UezWYIAZ;;500Qv00000UezWYIAZ;;;;;;;outro
500Qv00000Uf09JIAR;;500Qv00000Uf09JIAR;;;;;;;outro
500Qv00000Uf41aIAB;;500Qv00000Uf41aIAB;;;;;;;outro
500Qv00000Uf5CCIAZ;;500Qv00000Uf5CCIAZ;;;;;;;outro
500Qv00000Uf6hiIAB;;500Qv00000Uf6hiIAB;;;;;;;outro
500Qv00000Uf75wIAB;;500Qv00000Uf75wIAB;;;;;;;outro
500Qv00000Uf8BdIAJ;;500Qv00000Uf8BdIAJ;;;;;;;outro
500Qv00000Uf8I7IAJ;;500Qv00000Uf8I7IAJ;;;;;;;outro
500Qv00000Uf94ZIAR;;500Qv00000Uf94ZIAR;;;;;;;outro
500Qv00000Uf9ZCIAZ;;500Qv00000Uf9ZCIAZ;;;;;;;outro
500Qv00000UfAn2IAF;;500Qv00000UfAn2IAF;;;;;;;outro
500Qv00000UfAyNIAV;;500Qv00000UfAyNIAV;;;;;;;outro
500Qv00000UfBKrIAN;;500Qv00000UfBKrIAN;;;;;;;outro
500Qv00000UfCokIAF;;500Qv00000UfCokIAF;;;;;;;outro
500Qv00000UfEYoIAN;;500Qv00000UfEYoIAN;;;;;;;outro
500Qv00000UfFI8IAN;;500Qv00000UfFI8IAN;;;;;;;outro
500Qv00000UfH0bIAF;;500Qv00000UfH0bIAF;;;;;;;outro
500Qv00000UfHYOIA3;;500Qv00000UfHYOIA3;;;;;;;outro
500Qv00000UfHbiIAF;;500Qv00000UfHbiIAF;;;;;;;outro
500Qv00000UfIW0IAN;;500Qv00000UfIW0IAN;;;;;;;outro
500Qv00000UfJqDIAV;;500Qv00000UfJqDIAV;;;;;;;outro
500Qv00000UfL47IAF;;500Qv00000UfL47IAF;;;;;;;outro
500Qv00000UfN5pIAF;;500Qv00000UfN5pIAF;;;;;;;outro
500Qv00000UfRnoIAF;;500Qv00000UfRnoIAF;;;;;;;outro
500Qv00000UfRr1IAF;;500Qv00000UfRr1IAF;;;;;;;outro
500Qv00000UfWKQIA3;;500Qv00000UfWKQIA3;;;;;;;outro
500Qv00000UfWkEIAV;;500Qv00000UfWkEIAV;;;;;;;outro
500Qv00000UfWm2IAF;;500Qv00000UfWm2IAF;;;;;;;outro
500Qv00000UfXDFIA3;;500Qv00000UfXDFIA3;;;;;;;outro
500Qv00000UfXJhIAN;;500Qv00000UfXJhIAN;;;;;;;outro
500Qv00000UfXMvIAN;;500Qv00000UfXMvIAN;;;;;;;outro
500Qv00000UfXQ9IAN;;500Qv00000UfXQ9IAN;;;;;;;outro
500Qv00000UfapSIAR;;500Qv00000UfapSIAR;;;;;;;outro
500Qv00000UfbC9IAJ;;500Qv00000UfbC9IAJ;;;;;;;outro
500Qv00000UfbjtIAB;;500Qv00000UfbjtIAB;;;;;;;outro
500Qv00000UfblVIAR;;500Qv00000UfblVIAR;;;;;;;outro
500Qv00000UfiqIIAR;;500Qv00000UfiqIIAR;;;;;;;outro
500Qv00000Ufj39IAB;;500Qv00000Ufj39IAB;;;;;;;outro
500Qv00000UfmsEIAR;;500Qv00000UfmsEIAR;;;;;;;outro
500Qv00000UfokNIAR;;500Qv00000UfokNIAR;;;;;;;outro
500Qv00000UfqnoIAB;;500Qv00000UfqnoIAB;;;;;;;outro
500Qv00000UfubJIAR;;500Qv00000UfubJIAR;;;;;;;outro
500Qv00000UfwJjIAJ;;500Qv00000UfwJjIAJ;;;;;;;outro
500Qv00000UfyOyIAJ;;500Qv00000UfyOyIAJ;;;;;;;outro
500Qv00000UfyeuIAB;;500Qv00000UfyeuIAB;;;;;;;outro
500Qv00000Ug13KIAR;;500Qv00000Ug13KIAR;;;;;;;outro
500Qv00000Ug2k6IAB;;500Qv00000Ug2k6IAB;;;;;;;outro
500Qv00000Ug2sDIAR;;500Qv00000Ug2sDIAR;;;;;;;outro
500Qv00000Ug4V7IAJ;;500Qv00000Ug4V7IAJ;;;;;;;outro
500Qv00000UgBQqIAN;;500Qv00000UgBQqIAN;;;;;;;outro
500Qv00000UgBfNIAV;;500Qv00000UgBfNIAV;;;;;;;outro
500Qv00000UgCGQIA3;;500Qv00000UgCGQIA3;;;;;;;outro
500Qv00000UgEepIAF;;500Qv00000UgEepIAF;;;;;;;outro
500Qv00000UgH4rIAF;;500Qv00000UgH4rIAF;;;;;;;outro
500Qv00000UgKdtIAF;;500Qv00000UgKdtIAF;;;;;;;outro
500Qv00000UgKkMIAV;;500Qv00000UgKkMIAV;;;;;;;outro
500Qv00000UgMuKIAV;;500Qv00000UgMuKIAV;;;;;;;outro
500Qv00000UgMvrIAF;;500Qv00000UgMvrIAF;;;;;;;outro
500Qv00000UgSRkIAN;;500Qv00000UgSRkIAN;;;;;;;outro
500Qv00000UgSV1IAN;;500Qv00000UgSV1IAN;;;;;;;outro
500Qv00000UgShsIAF;;500Qv00000UgShsIAF;;;;;;;outro
500Qv00000UgU8dIAF;;500Qv00000UgU8dIAF;;;;;;;outro
500Qv00000UgWggIAF;;500Qv00000UgWggIAF;;;;;;;outro
500Qv00000UgXMcIAN;;500Qv00000UgXMcIAN;;;;;;;outro
500Qv00000Ugb0KIAR;;500Qv00000Ugb0KIAR;;;;;;;outro
500Qv00000UgbptIAB;;500Qv00000UgbptIAB;;;;;;;outro
500Qv00000Ugbt7IAB;;500Qv00000Ugbt7IAB;;;;;;;outro
500Qv00000Ugc7iIAB;;500Qv00000Ugc7iIAB;;;;;;;outro
500Qv00000UgeeHIAR;;500Qv00000UgeeHIAR;;;;;;;outro
500Qv00000UggOQIAZ;;500Qv00000UggOQIAZ;;;;;;;outro
500Qv00000UggjAIAR;;500Qv00000UggjAIAR;;;;;;;outro
500Qv00000UgiWRIAZ;;500Qv00000UgiWRIAZ;;;;;;;outro
500Qv00000UgictIAB;;500Qv00000UgictIAB;;;;;;;outro
500Qv00000UgimZIAR;;500Qv00000UgimZIAR;;;;;;;outro
500Qv00000Ugjc9IAB;;500Qv00000Ugjc9IAB;;;;;;;outro
500Qv00000UgkWeIAJ;;500Qv00000UgkWeIAJ;;;;;;;outro
500Qv00000UgnuMIAR;;500Qv00000UgnuMIAR;;;;;;;outro
500Qv00000UgqdgIAB;;500Qv00000UgqdgIAB;;;;;;;outro
500Qv00000Ugrl9IAB;;500Qv00000Ugrl9IAB;;;;;;;outro
500Qv00000UguivIAB;;500Qv00000UguivIAB;;;;;;;outro
500Qv00000UgvOpIAJ;;500Qv00000UgvOpIAJ;;;;;;;outro
500Qv00000UgwPhIAJ;;500Qv00000UgwPhIAJ;;;;;;;outro
500Qv00000Ugy9sIAB;;500Qv00000Ugy9sIAB;;;;;;;outro
500Qv00000Uh0N1IAJ;;500Qv00000Uh0N1IAJ;;;;;;;outro
500Qv00000Uh2uvIAB;;500Qv00000Uh2uvIAB;;;;;;;outro
500Qv00000Uh3koIAB;;500Qv00000Uh3koIAB;;;;;;;outro
500Qv00000Uh4SBIAZ;;500Qv00000Uh4SBIAZ;;;;;;;outro
500Qv00000UhBDRIA3;;500Qv00000UhBDRIA3;;;;;;;outro
500Qv00000UhBNBIA3;;500Qv00000UhBNBIA3;;;;;;;outro
500Qv00000UhCizIAF;;500Qv00000UhCizIAF;;;;;;;outro
500Qv00000UhEmZIAV;;500Qv00000UhEmZIAV;;;;;;;outro
500Qv00000UhJ69IAF;;500Qv00000UhJ69IAF;;;;;;;outro
500Qv00000UhJRCIA3;;500Qv00000UhJRCIA3;;;;;;;outro
500Qv00000UhLCrIAN;;500Qv00000UhLCrIAN;;;;;;;outro
500Qv00000UhLPvIAN;;500Qv00000UhLPvIAN;;;;;;;outro
500Qv00000UhMDiIAN;;500Qv00000UhMDiIAN;;;;;;;outro
500Qv00000UhO5yIAF;;500Qv00000UhO5yIAF;;;;;;;outro
500Qv00000UhU04IAF;;500Qv00000UhU04IAF;;;;;;;outro
500Qv00000UhVU1IAN;;500Qv00000UhVU1IAN;;;;;;;outro
500Qv00000UhVtiIAF;;500Qv00000UhVtiIAF;;;;;;;outro
500Qv00000UhXc9IAF;;500Qv00000UhXc9IAF;;;;;;;outro
500Qv00000UhZfZIAV;;500Qv00000UhZfZIAV;;;;;;;outro
500Qv00000UhbG3IAJ;;500Qv00000UhbG3IAJ;;;;;;;outro
500Qv00000UhbXiIAJ;;500Qv00000UhbXiIAJ;;;;;;;outro
500Qv00000UhcARIAZ;;500Qv00000UhcARIAZ;;;;;;;outro
500Qv00000UhikUIAR;;500Qv00000UhikUIAR;;;;;;;outro
500Qv00000Uhjf3IAB;;500Qv00000Uhjf3IAB;;;;;;;outro
500Qv00000UhjtVIAR;;500Qv00000UhjtVIAR;;;;;;;outro
500Qv00000UhmeVIAR;;500Qv00000UhmeVIAR;;;;;;;outro
500Qv00000UhmmTIAR;;500Qv00000UhmmTIAR;;;;;;;outro
500Qv00000UhobOIAR;;500Qv00000UhobOIAR;;;;;;;outro
500Qv00000UhojbIAB;;500Qv00000UhojbIAB;;;;;;;outro
500Qv00000UhozdIAB;;500Qv00000UhozdIAB;;;;;;;outro
500Qv00000Uhr1kIAB;;500Qv00000Uhr1kIAB;;;;;;;outro
500Qv00000UhrcUIAR;;500Qv00000UhrcUIAR;;;;;;;outro
500Qv00000UhsByIAJ;;500Qv00000UhsByIAJ;;;;;;;outro
500Qv00000UhsS5IAJ;;500Qv00000UhsS5IAJ;;;;;;;outro
500Qv00000Uht1aIAB;;500Qv00000Uht1aIAB;;;;;;;outro
500Qv00000Uht82IAB;;500Qv00000Uht82IAB;;;;;;;outro
500Qv00000Uhtg6IAB;;500Qv00000Uhtg6IAB;;;;;;;outro
500Qv00000UhuNSIAZ;;500Qv00000UhuNSIAZ;;;;;;;outro
500Qv00000Uhuh2IAB;;500Qv00000Uhuh2IAB;;;;;;;outro
500Qv00000Uhux6IAB;;500Qv00000Uhux6IAB;;;;;;;outro
500Qv00000UhvLJIAZ;;500Qv00000UhvLJIAZ;;;;;;;outro
500Qv00000Uhvd1IAB;;500Qv00000Uhvd1IAB;;;;;;;outro
500Qv00000UhwZ2IAJ;;500Qv00000UhwZ2IAJ;;;;;;;outro
500Qv00000UhxINIAZ;;500Qv00000UhxINIAZ;;;;;;;outro
500Qv00000UhzdSIAR;;500Qv00000UhzdSIAR;;;;;;;outro
500Qv00000UhzgVIAR;;500Qv00000UhzgVIAR;;;;;;;outro
500Qv00000Ui0KsIAJ;;500Qv00000Ui0KsIAJ;;;;;;;outro
500Qv00000Ui15lIAB;;500Qv00000Ui15lIAB;;;;;;;outro
500Qv00000Ui1SLIAZ;;500Qv00000Ui1SLIAZ;;;;;;;outro
500Qv00000Ui2zMIAR;;500Qv00000Ui2zMIAR;;;;;;;outro
500Qv00000Ui4MpIAJ;;500Qv00000Ui4MpIAJ;;;;;;;outro
500Qv00000Ui52uIAB;;500Qv00000Ui52uIAB;;;;;;;outro
500Qv00000Ui5IsIAJ;;500Qv00000Ui5IsIAJ;;;;;;;outro
500Qv00000Ui5yrIAB;;500Qv00000Ui5yrIAB;;;;;;;outro
500Qv00000Ui6VGIAZ;;500Qv00000Ui6VGIAZ;;;;;;;outro
500Qv00000Ui7ayIAB;;500Qv00000Ui7ayIAB;;;;;;;outro
500Qv00000Ui82GIAR;;500Qv00000Ui82GIAR;;;;;;;outro
500Qv00000Ui8GrIAJ;;500Qv00000Ui8GrIAJ;;;;;;;outro
500Qv00000Ui8ILIAZ;;500Qv00000Ui8ILIAZ;;;;;;;outro
500Qv00000Ui9eLIAR;;500Qv00000Ui9eLIAR;;;;;;;outro
500Qv00000UiAgmIAF;;500Qv00000UiAgmIAF;;;;;;;outro
500Qv00000UiAvFIAV;;500Qv00000UiAvFIAV;;;;;;;outro
500Qv00000UiBL4IAN;;500Qv00000UiBL4IAN;;;;;;;outro
500Qv00000UiBeXIAV;;500Qv00000UiBeXIAV;;;;;;;outro
500Qv00000UiBjJIAV;;500Qv00000UiBjJIAV;;;;;;;outro
500Qv00000UiCozIAF;;500Qv00000UiCozIAF;;;;;;;outro
500Qv00000UiHGpIAN;;500Qv00000UiHGpIAN;;;;;;;outro
500Qv00000UiJorIAF;;500Qv00000UiJorIAF;;;;;;;outro
500Qv00000UiNKiIAN;;500Qv00000UiNKiIAN;;;;;;;outro
500Qv00000UiOrmIAF;;500Qv00000UiOrmIAF;;;;;;;outro
500Qv00000UiPB7IAN;;500Qv00000UiPB7IAN;;;;;;;outro
500Qv00000UiSiWIAV;;500Qv00000UiSiWIAV;;;;;;;outro
500Qv00000UiT3UIAV;;500Qv00000UiT3UIAV;;;;;;;outro
500Qv00000UiUkIIAV;;500Qv00000UiUkIIAV;;;;;;;outro
500Qv00000UiW2zIAF;;500Qv00000UiW2zIAF;;;;;;;outro
500Qv00000UiWaoIAF;;500Qv00000UiWaoIAF;;;;;;;outro
500Qv00000UiXOnIAN;;500Qv00000UiXOnIAN;;;;;;;outro
500Qv00000UiYZOIA3;;500Qv00000UiYZOIA3;;;;;;;outro
500Qv00000UiYfuIAF;;500Qv00000UiYfuIAF;;;;;;;outro
500Qv00000UiYj8IAF;;500Qv00000UiYj8IAF;;;;;;;outro
500Qv00000UiZIlIAN;;500Qv00000UiZIlIAN;;;;;;;outro
500Qv00000Uid2nIAB;;500Qv00000Uid2nIAB;;;;;;;outro
500Qv00000Uid61IAB;;500Qv00000Uid61IAB;;;;;;;outro
500Qv00000Uif7pIAB;;500Qv00000Uif7pIAB;;;;;;;outro
500Qv00000Uig8xIAB;;500Qv00000Uig8xIAB;;;;;;;outro
500Qv00000Uih6RIAR;;500Qv00000Uih6RIAR;;;;;;;outro
500Qv00000UiiIkIAJ;;500Qv00000UiiIkIAJ;;;;;;;outro
500Qv00000UijTKIAZ;;500Qv00000UijTKIAZ;;;;;;;outro
500Qv00000UijTNIAZ;;500Qv00000UijTNIAZ;;;;;;;outro
500Qv00000UijoDIAR;;500Qv00000UijoDIAR;;;;;;;outro
500Qv00000UimZLIAZ;;500Qv00000UimZLIAZ;;;;;;;outro
500Qv00000UimfdIAB;;500Qv00000UimfdIAB;;;;;;;outro
500Qv00000UinrnIAB;;500Qv00000UinrnIAB;;;;;;;outro
500Qv00000Uip0lIAB;;500Qv00000Uip0lIAB;;;;;;;outro
500Qv00000UipTqIAJ;;500Qv00000UipTqIAJ;;;;;;;outro
500Qv00000UipYgIAJ;;500Qv00000UipYgIAJ;;;;;;;outro
500Qv00000UipnCIAR;;500Qv00000UipnCIAR;;;;;;;outro
500Qv00000UiqkxIAB;;500Qv00000UiqkxIAB;;;;;;;outro
500Qv00000UirxDIAR;;500Qv00000UirxDIAR;;;;;;;outro
500Qv00000UishnIAB;;500Qv00000UishnIAB;;;;;;;outro
500Qv00000Uist4IAB;;500Qv00000Uist4IAB;;;;;;;outro
500Qv00000UiuGcIAJ;;500Qv00000UiuGcIAJ;;;;;;;outro
500Qv00000UiuWgIAJ;;500Qv00000UiuWgIAJ;;;;;;;outro
500Qv00000UiwGmIAJ;;500Qv00000UiwGmIAJ;;;;;;;outro
500Qv00000Uiwa7IAB;;500Qv00000Uiwa7IAB;;;;;;;outro
500Qv00000Uiy0nIAB;;500Qv00000Uiy0nIAB;;;;;;;outro
500Qv00000Uj1YGIAZ;;500Qv00000Uj1YGIAZ;;;;;;;outro
500Qv00000Uj3ZxIAJ;;500Qv00000Uj3ZxIAJ;;;;;;;outro
500Qv00000Uj52HIAR;;500Qv00000Uj52HIAR;;;;;;;outro
500Qv00000Uj6JPIAZ;;500Qv00000Uj6JPIAZ;;;;;;;outro
500Qv00000Uj9yrIAB;;500Qv00000Uj9yrIAB;;;;;;;outro
500Qv00000UjA3bIAF;;500Qv00000UjA3bIAF;;;;;;;outro
500Qv00000UjAJhIAN;;500Qv00000UjAJhIAN;;;;;;;outro
500Qv00000UjG2cIAF;;500Qv00000UjG2cIAF;;;;;;;outro
500Qv00000UjHoMIAV;;500Qv00000UjHoMIAV;;;;;;;outro
500Qv00000UjIMEIA3;;500Qv00000UjIMEIA3;;;;;;;outro
500Qv00000UjKiuIAF;;500Qv00000UjKiuIAF;;;;;;;outro
500Qv00000UjLdKIAV;;500Qv00000UjLdKIAV;;;;;;;outro
500Qv00000UjNX4IAN;;500Qv00000UjNX4IAN;;;;;;;outro
500Qv00000UjOY3IAN;;500Qv00000UjOY3IAN;;;;;;;outro
500Qv00000UjPVjIAN;;500Qv00000UjPVjIAN;;;;;;;outro
500Qv00000UjQ8LIAV;;500Qv00000UjQ8LIAV;;;;;;;outro
500Qv00000UjYNhIAN;;500Qv00000UjYNhIAN;;;;;;;outro
500Qv00000UjYfOIAV;;500Qv00000UjYfOIAV;;;;;;;outro
500Qv00000UjZ3bIAF;;500Qv00000UjZ3bIAF;;;;;;;outro
500Qv00000UjfFRIAZ;;500Qv00000UjfFRIAZ;;;;;;;outro
500Qv00000UjgrWIAR;;500Qv00000UjgrWIAR;;;;;;;outro
500Qv00000UjilCIAR;;500Qv00000UjilCIAR;;;;;;;outro
500Qv00000Ujj9OIAR;;500Qv00000Ujj9OIAR;;;;;;;outro
500Qv00000UjkWrIAJ;;500Qv00000UjkWrIAJ;;;;;;;outro
500Qv00000UjmdhIAB;;500Qv00000UjmdhIAB;;;;;;;outro
500Qv00000UjpMrIAJ;;500Qv00000UjpMrIAJ;;;;;;;outro
500Qv00000UjqSiIAJ;;500Qv00000UjqSiIAJ;;;;;;;outro
500Qv00000UjqsTIAR;;500Qv00000UjqsTIAR;;;;;;;outro
500Qv00000UjrF2IAJ;;500Qv00000UjrF2IAJ;;;;;;;outro
500Qv00000UjtyQIAR;;500Qv00000UjtyQIAR;;;;;;;outro
500Qv00000UjvF6IAJ;;500Qv00000UjvF6IAJ;;;;;;;outro
500Qv00000UjxpCIAR;;500Qv00000UjxpCIAR;;;;;;;outro
500Qv00000Uk4CFIAZ;;500Qv00000Uk4CFIAZ;;;;;;;outro
500Qv00000Uk4HAIAZ;;500Qv00000Uk4HAIAZ;;;;;;;outro
500Qv00000Uk5GNIAZ;500Qv00000UjzKeIAJ;500Qv00000Uk5GNIAZ;500Qv00000UjzKeIAJ;500Qv00000UjzKeIAJ;;;;;outro
500Qv00000Uk6M5IAJ;;500Qv00000Uk6M5IAJ;;;;;;;outro
500Qv00000UkBiLIAV;;500Qv00000UkBiLIAV;;;;;;;outro
500Qv00000UkJCzIAN;;500Qv00000UkJCzIAN;;;;;;;outro
500Qv00000UkJssIAF;;500Qv00000UkJssIAF;;;;;;;outro
500Qv00000UkL0EIAV;;500Qv00000UkL0EIAV;;;;;;;outro
500Qv00000UkLbIIAV;;500Qv00000UkLbIIAV;;;;;;;outro
500Qv00000UkLoFIAV;;500Qv00000UkLoFIAV;;;;;;;outro
500Qv00000UkNmjIAF;;500Qv00000UkNmjIAF;;;;;;;outro
500Qv00000UkQHeIAN;;500Qv00000UkQHeIAN;;;;;;;outro
500Qv00000UkSRTIA3;;500Qv00000UkSRTIA3;;;;;;;outro
500Qv00000UkUhlIAF;;500Qv00000UkUhlIAF;;;;;;;outro
500Qv00000UkUjNIAV;;500Qv00000UkUjNIAV;;;;;;;outro
500Qv00000UkXJCIA3;;500Qv00000UkXJCIA3;;;;;;;outro
500Qv00000UkZchIAF;;500Qv00000UkZchIAF;;;;;;;outro
500Qv00000UkZpYIAV;;500Qv00000UkZpYIAV;;;;;;;outro
500Qv00000UkaYgIAJ;;500Qv00000UkaYgIAJ;;;;;;;outro
500Qv00000UkadXIAR;;500Qv00000UkadXIAR;;;;;;;outro
500Qv00000UkcnOIAR;;500Qv00000UkcnOIAR;;;;;;;outro
500Qv00000Uke9HIAR;;500Qv00000Uke9HIAR;;;;;;;outro
500Qv00000UkhWxIAJ;;500Qv00000UkhWxIAJ;;;;;;;outro
500Qv00000Uki3MIAR;;500Qv00000Uki3MIAR;;;;;;;outro
500Qv00000UkjKEIAZ;;500Qv00000UkjKEIAZ;;;;;;;outro
500Qv00000UkkWPIAZ;;500Qv00000UkkWPIAZ;;;;;;;outro
500Qv00000UkmQOIAZ;;500Qv00000UkmQOIAZ;;;;;;;outro
500Qv00000UknUKIAZ;;500Qv00000UknUKIAZ;;;;;;;outro
500Qv00000UkpZKIAZ;;500Qv00000UkpZKIAZ;;;;;;;outro
500Qv00000UkvhmIAB;;500Qv00000UkvhmIAB;;;;;;;outro
500Qv00000UkwHSIAZ;;500Qv00000UkwHSIAZ;;;;;;;outro
500Qv00000Uky1XIAR;;500Qv00000Uky1XIAR;;;;;;;outro
500Qv00000UkyeJIAR;;500Qv00000UkyeJIAR;;;;;;;outro
500Qv00000Ukza5IAB;;500Qv00000Ukza5IAB;;;;;;;outro
500Qv00000Ul03MIAR;;500Qv00000Ul03MIAR;;;;;;;outro
500Qv00000Ul06YIAR;;500Qv00000Ul06YIAR;;;;;;;outro
500Qv00000Ul3NlIAJ;;500Qv00000Ul3NlIAJ;;;;;;;outro
500Qv00000Ul8s8IAB;;500Qv00000Ul8s8IAB;;;;;;;outro
500Qv00000UlAqhIAF;;500Qv00000UlAqhIAF;;;;;;;outro
500Qv00000UlBbSIAV;;500Qv00000UlBbSIAV;;;;;;;outro
500Qv00000UlBbTIAV;;500Qv00000UlBbTIAV;;;;;;;outro
500Qv00000UlCE9IAN;;500Qv00000UlCE9IAN;;;;;;;outro
500Qv00000UlD3jIAF;;500Qv00000UlD3jIAF;;;;;;;outro
500Qv00000UlFn8IAF;;500Qv00000UlFn8IAF;;;;;;;outro
500Qv00000UlG3LIAV;;500Qv00000UlG3LIAV;;;;;;;outro
500Qv00000UlGhbIAF;;500Qv00000UlGhbIAF;;;;;;;outro
500Qv00000UlIMxIAN;;500Qv00000UlIMxIAN;;;;;;;outro
500Qv00000UlNPqIAN;;500Qv00000UlNPqIAN;;;;;;;outro
500Qv00000UlNr7IAF;;500Qv00000UlNr7IAF;;;;;;;outro
500Qv00000UlOVVIA3;;500Qv00000UlOVVIA3;;;;;;;outro
500Qv00000UlPGDIA3;;500Qv00000UlPGDIA3;;;;;;;outro
500Qv00000UlPbEIAV;;500Qv00000UlPbEIAV;;;;;;;outro
500Qv00000UlQKXIA3;;500Qv00000UlQKXIA3;;;;;;;outro
500Qv00000UlSSbIAN;;500Qv00000UlSSbIAN;;;;;;;outro
500Qv00000UlVLeIAN;;500Qv00000UlVLeIAN;;;;;;;outro
500Qv00000UlW3BIAV;;500Qv00000UlW3BIAV;;;;;;;outro
500Qv00000UlYmaIAF;;500Qv00000UlYmaIAF;;;;;;;outro
500Qv00000UlcqQIAR;;500Qv00000UlcqQIAR;;;;;;;outro
500Qv00000UlgHHIAZ;;500Qv00000UlgHHIAZ;;;;;;;outro
500Qv00000UliIrIAJ;;500Qv00000UliIrIAJ;;;;;;;outro
500Qv00000Ulj3iIAB;;500Qv00000Ulj3iIAB;;;;;;;outro
500Qv00000Uljq3IAB;;500Qv00000Uljq3IAB;;;;;;;outro
500Qv00000UlnAVIAZ;;500Qv00000UlnAVIAZ;;;;;;;outro
500Qv00000UlomhIAB;;500Qv00000UlomhIAB;;;;;;;outro
500Qv00000Ulp7TIAR;;500Qv00000Ulp7TIAR;;;;;;;outro
500Qv00000UlpaeIAB;;500Qv00000UlpaeIAB;;;;;;;outro
500Qv00000UlqA1IAJ;;500Qv00000UlqA1IAJ;;;;;;;outro
500Qv00000Ulr4XIAR;;500Qv00000Ulr4XIAR;;;;;;;outro
500Qv00000UlrisIAB;;500Qv00000UlrisIAB;;;;;;;outro
500Qv00000Ult7tIAB;500Qv00000UllC8IAJ;500Qv00000Ult7tIAB;500Qv00000UllC8IAJ;500Qv00000UllC8IAJ;;;;;outro
500Qv00000Ult7vIAB;;500Qv00000Ult7vIAB;;;;;;;outro
500Qv00000UluIZIAZ;;500Qv00000UluIZIAZ;;;;;;;outro
500Qv00000Ulxg8IAB;;500Qv00000Ulxg8IAB;;;;;;;outro
500Qv00000UlyM5IAJ;;500Qv00000UlyM5IAJ;;;;;;;outro
500Qv00000UlyUCIAZ;;500Qv00000UlyUCIAZ;;;;;;;outro
500Qv00000UlzoNIAR;;500Qv00000UlzoNIAR;;;;;;;outro
500Qv00000UlzzqIAB;;500Qv00000UlzzqIAB;;;;;;;outro
500Qv00000Um0sYIAR;;500Qv00000Um0sYIAR;;;;;;;outro
500Qv00000Um10XIAR;;500Qv00000Um10XIAR;;;;;;;outro
500Qv00000Um129IAB;;500Qv00000Um129IAB;;;;;;;outro
500Qv00000Um1JxIAJ;;500Qv00000Um1JxIAJ;;;;;;;outro
